[ 2015-08-06T23:36:16+08:00 ] /index.php?s=/Login/index/ | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Run ParseTemplate Behavior [ RunTime:0.019474s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019538s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ view_filter ] --START--
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Run ContentReplace Behavior [ RunTime:0.000480s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Run TokenBuild Behavior [ RunTime:0.000314s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000154s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000344s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001401s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ view_end ] --START--
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000319s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000356s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Common/verify | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:56:20+08:00 ] /index.php/Common/verify | INFO: Run CheckRoute Behavior [ RunTime:0.000870s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Common/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.001098s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Common/verify | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Common/verify | INFO: Tag[ app_begin ] --START--
[ 2015-08-06T23:56:20+08:00 ] /index.php/Common/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000728s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Common/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000786s ]
[ 2015-08-06T23:56:29+08:00 ] /index.php/Common/verify/random/0.7967030061408877 | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:56:29+08:00 ] /index.php/Common/verify/random/0.7967030061408877 | INFO: Run CheckRoute Behavior [ RunTime:0.000871s ]
[ 2015-08-06T23:56:29+08:00 ] /index.php/Common/verify/random/0.7967030061408877 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001102s ]
[ 2015-08-06T23:56:29+08:00 ] /index.php/Common/verify/random/0.7967030061408877 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-08-06T23:56:29+08:00 ] /index.php/Common/verify/random/0.7967030061408877 | INFO: Tag[ app_begin ] --START--
[ 2015-08-06T23:56:29+08:00 ] /index.php/Common/verify/random/0.7967030061408877 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001077s ]
[ 2015-08-06T23:56:29+08:00 ] /index.php/Common/verify/random/0.7967030061408877 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001137s ]
[ 2015-08-06T23:56:31+08:00 ] /index.php/Common/verify/random/0.5193224991671741 | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:56:31+08:00 ] /index.php/Common/verify/random/0.5193224991671741 | INFO: Run CheckRoute Behavior [ RunTime:0.001767s ]
[ 2015-08-06T23:56:31+08:00 ] /index.php/Common/verify/random/0.5193224991671741 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001992s ]
[ 2015-08-06T23:56:31+08:00 ] /index.php/Common/verify/random/0.5193224991671741 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-08-06T23:56:31+08:00 ] /index.php/Common/verify/random/0.5193224991671741 | INFO: Tag[ app_begin ] --START--
[ 2015-08-06T23:56:31+08:00 ] /index.php/Common/verify/random/0.5193224991671741 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000445s ]
[ 2015-08-06T23:56:31+08:00 ] /index.php/Common/verify/random/0.5193224991671741 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000492s ]
[ 2015-08-06T23:56:33+08:00 ] /index.php/Index/index/username/zning1994 | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:56:33+08:00 ] /index.php/Index/index/username/zning1994 | INFO: Run CheckRoute Behavior [ RunTime:0.000633s ]
[ 2015-08-06T23:56:33+08:00 ] /index.php/Index/index/username/zning1994 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000737s ]
[ 2015-08-06T23:56:33+08:00 ] /index.php/Index/index/username/zning1994 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-08-06T23:56:33+08:00 ] /index.php/Index/index/username/zning1994 | INFO: Tag[ app_begin ] --START--
[ 2015-08-06T23:56:33+08:00 ] /index.php/Index/index/username/zning1994 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000391s ]
[ 2015-08-06T23:56:33+08:00 ] /index.php/Index/index/username/zning1994 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000438s ]
